state,year,month,dn,count,avg_brightness,median_frp,max_day_count,max_day_date,pct_night
Alabama,2003,9,A,550,327.0470909090909,31.85,,,0.02181818181818182
Alabama,2003,10,A,912,326.18037280701753,33.1,,,0.0043859649122807015
Alabama,2003,11,A,275,320.848,23.0,,,0.007272727272727273
Alabama,2003,12,A,86,313.6488372093023,16.5,,,0.03488372093023256
Alabama,2004,1,A,89,313.6584269662921,22.3,,,0.0449438202247191
Alabama,2004,2,A,86,316.46046511627907,19.1,,,0.0
Alabama,2004,3,A,715,317.966013986014,19.4,,,0.015384615384615385
Alabama,2004,4,A,287,321.809756097561,21.9,,,0.04529616724738676
Alabama,2004,5,A,99,327.6656565656566,34.1,,,0.04040404040404041
Alabama,2004,6,A,27,318.1074074074074,13.2,,,0.2962962962962963
Alabama,2004,7,A,91,322.80329670329667,17.7,,,0.14285714285714285
Alabama,2004,8,A,220,329.7886363636364,35.8,,,0.05
Alabama,2004,9,A,299,327.66321070234113,30.2,,,0.030100334448160536
Alabama,2004,10,A,299,329.04682274247494,30.4,,,0.03678929765886288
Alabama,2004,11,A,257,321.9754863813229,21.2,,,0.0
Alabama,2004,12,A,121,317.1694214876033,24.4,,,0.05785123966942149
Alabama,2005,1,A,141,315.1489361702128,18.3,,,0.0070921985815602835
Alabama,2005,2,A,103,315.30970873786407,15.5,,,0.009708737864077669
Alabama,2005,3,A,190,319.23315789473685,17.6,,,0.005263157894736842
Alabama,2005,4,A,159,322.9930817610063,17.2,,,0.006289308176100629
Alabama,2005,5,A,86,322.2302325581395,20.35,,,0.06976744186046512
Alabama,2005,6,A,51,320.8529411764706,15.4,,,0.09803921568627451
Alabama,2005,7,A,51,319.60196078431375,21.9,,,0.19607843137254902
Alabama,2005,8,A,142,328.1619718309859,27.85,,,0.08450704225352113
Alabama,2005,9,A,405,330.54123456790126,38.3,,,0.044444444444444446
Alabama,2005,10,A,786,325.202417302799,25.700000000000003,,,0.011450381679389313
Alabama,2005,11,A,285,319.41017543859647,21.5,,,0.010526315789473684
Alabama,2005,12,A,146,317.0767123287671,20.05,,,0.00684931506849315
Alabama,2006,1,A,138,315.9521739130435,20.7,,,0.0
Alabama,2006,2,A,263,317.86501901140684,16.5,,,0.0038022813688212928
Alabama,2006,3,A,761,318.2318002628121,16.7,,,0.017082785808147174
Alabama,2006,4,A,212,323.05,18.8,,,0.04245283018867924
Alabama,2006,5,A,91,324.52087912087916,24.3,,,0.06593406593406594
Alabama,2006,6,A,98,327.29693877551017,25.75,,,0.19387755102040816
Alabama,2006,7,A,50,318.482,11.7,,,0.28
Alabama,2006,8,A,193,329.0512953367876,28.5,,,0.11917098445595854
Alabama,2006,9,A,523,332.06500956022944,38.8,,,0.015296367112810707
Alabama,2006,10,A,442,325.408371040724,32.150000000000006,,,0.011312217194570135
Alabama,2006,11,A,363,321.05895316804407,27.1,,,0.01652892561983471
Alabama,2006,12,A,334,320.7649700598802,27.5,,,0.008982035928143712
Alabama,2007,1,A,50,315.156,20.1,,,0.0
Alabama,2007,2,A,485,317.64412371134017,15.8,,,0.0
Alabama,2007,3,A,754,320.3,16.7,,,0.014588859416445624
Alabama,2007,4,A,227,320.75286343612333,20.0,,,0.022026431718061675
Alabama,2007,5,A,82,327.1829268292683,20.299999999999997,,,0.08536585365853659
Alabama,2007,6,A,48,328.09999999999997,14.15,,,0.14583333333333334
Alabama,2007,7,A,92,323.15434782608696,21.05,,,0.09782608695652174
Alabama,2007,8,A,144,323.3979166666667,22.95,,,0.1875
Alabama,2007,9,A,363,328.67382920110197,35.7,,,0.03581267217630854
Alabama,2007,10,A,540,328.1211111111111,31.2,,,0.020370370370370372
Alabama,2007,11,A,630,321.6598412698413,28.35,,,0.011111111111111112
Alabama,2007,12,A,239,319.4560669456067,23.9,,,0.008368200836820083
Alabama,2008,1,A,105,318.56476190476195,21.8,,,0.0
Alabama,2008,2,A,290,314.81448275862067,17.1,,,0.006896551724137931
Alabama,2008,3,A,665,318.6326315789474,16.8,,,0.006015037593984963
Alabama,2008,4,A,180,320.87833333333333,20.45,,,0.016666666666666666
Alabama,2008,5,A,89,324.5494382022472,23.2,,,0.0898876404494382
Alabama,2008,6,A,76,327.08815789473687,21.950000000000003,,,0.14473684210526316
Alabama,2008,7,A,94,320.4223404255319,13.3,,,0.26595744680851063
Alabama,2008,8,A,119,325.809243697479,21.8,,,0.12605042016806722
Alabama,2008,9,A,514,329.54922178988323,37.7,,,0.029182879377431907
Alabama,2008,10,A,652,323.30874233128833,30.15,,,0.007668711656441718
Alabama,2008,11,A,501,323.0205588822355,24.9,,,0.007984031936127744
Alabama,2008,12,A,84,317.0654761904762,22.700000000000003,,,0.0
Alabama,2009,1,A,184,317.3048913043478,18.35,,,0.005434782608695652
Alabama,2009,2,A,406,317.0753694581281,17.05,,,0.007389162561576354
Alabama,2009,3,A,463,321.092656587473,15.1,,,0.0
Alabama,2009,4,A,126,325.64444444444445,25.15,,,0.0
Alabama,2009,5,A,17,315.90588235294115,10.5,,,0.058823529411764705
Alabama,2009,6,A,84,331.8916666666667,33.75,,,0.09523809523809523
Alabama,2009,7,A,52,324.03846153846155,17.950000000000003,,,0.19230769230769232
Alabama,2009,8,A,80,325.96,26.55,,,0.2
Alabama,2009,9,A,73,321.74657534246575,21.0,,,0.0958904109589041
Alabama,2009,10,A,157,319.7885350318472,20.6,,,0.01910828025477707
Alabama,2009,11,A,245,317.9065306122449,24.1,,,0.0
Alabama,2009,12,A,3,316.23333333333335,25.1,,,0.0
Alabama,2010,1,A,40,313.9275,21.0,,,0.025
Alabama,2010,2,A,189,319.1021164021164,17.6,,,0.005291005291005291
Alabama,2010,3,A,442,318.0386877828054,14.149999999999999,,,0.0022624434389140274
Alabama,2010,4,A,264,322.65909090909093,18.4,,,0.01893939393939394
Alabama,2010,5,A,50,322.534,15.649999999999999,,,0.16
Alabama,2010,6,A,85,317.91411764705884,12.4,,,0.3411764705882353
Alabama,2010,7,A,64,321.2765625,13.25,,,0.203125
Alabama,2010,8,A,118,323.81101694915253,18.45,,,0.11864406779661017
Alabama,2010,9,A,314,326.84012738853505,23.9,,,0.08280254777070063
Alabama,2010,10,A,239,325.40669456066945,30.0,,,0.016736401673640166
Alabama,2010,11,A,499,323.8731462925852,26.2,,,0.004008016032064128
Alabama,2010,12,A,176,317.30625000000003,25.2,,,0.011363636363636364
Alabama,2011,1,A,118,318.6805084745763,18.25,,,0.0
Alabama,2011,2,A,508,317.97106299212595,16.05,,,0.005905511811023622
Alabama,2011,3,A,549,319.60783242258657,16.8,,,0.012750455373406194
Alabama,2011,4,A,116,321.00948275862066,16.9,,,0.0
Alabama,2011,5,A,118,325.21355932203386,20.45,,,0.059322033898305086
Alabama,2011,6,A,149,328.48255033557047,19.3,,,0.40268456375838924
Alabama,2011,7,A,87,321.8091954022989,13.6,,,0.22988505747126436
Alabama,2011,8,A,201,325.4009950248756,20.6,,,0.1791044776119403
Alabama,2011,9,A,199,325.23015075376884,22.8,,,0.06030150753768844
Alabama,2011,10,A,785,327.04853503184717,33.7,,,0.007643312101910828
Alabama,2011,11,A,314,321.43821656050955,26.15,,,0.009554140127388535
Alabama,2011,12,A,140,313.1742857142857,22.049999999999997,,,0.0
Alabama,2012,1,A,198,318.81111111111113,21.7,,,0.0
Alabama,2012,2,A,121,318.86446280991737,16.5,,,0.0
Alabama,2012,3,A,495,321.37757575757576,17.7,,,0.012121212121212121
Alabama,2012,4,A,160,321.09625,18.0,,,0.03125
Alabama,2012,5,A,85,322.92,17.4,,,0.15294117647058825
Alabama,2012,6,A,43,320.04883720930235,17.0,,,0.20930232558139536
Alabama,2012,7,A,81,322.03580246913583,15.0,,,0.2345679012345679
Alabama,2012,8,A,86,324.90000000000003,21.1,,,0.08139534883720931
Alabama,2012,9,A,323,326.1560371517028,32.3,,,0.02786377708978328
Alabama,2012,10,A,663,324.81674208144796,31.3,,,0.004524886877828055
Alabama,2012,11,A,509,320.36542239685656,25.6,,,0.005893909626719057
Alabama,2012,12,A,123,315.7739837398374,19.3,,,0.008130081300813009
Alabama,2013,1,A,82,315.99756097560976,27.55,,,0.012195121951219513
Alabama,2013,2,A,120,317.6,16.75,,,0.025
Alabama,2013,3,A,793,318.0517023959647,15.9,,,0.005044136191677175
Alabama,2013,4,A,146,322.97808219178086,17.9,,,0.0
Alabama,2013,5,A,44,318.78409090909093,15.35,,,0.06818181818181818
Alabama,2013,6,A,47,319.18936170212766,12.9,,,0.2978723404255319
Alabama,2013,7,A,26,312.5730769230769,10.25,,,0.4230769230769231
Alabama,2013,8,A,107,322.9233644859813,20.2,,,0.08411214953271028
Alabama,2013,9,A,272,325.00624999999997,27.95,,,0.058823529411764705
Alabama,2013,10,A,552,324.9260869565218,28.75,,,0.009057971014492754
Alabama,2013,11,A,371,319.6420485175202,26.8,,,0.008086253369272238
Alabama,2013,12,A,90,315.6022222222222,17.15,,,0.011111111111111112
Alabama,2014,1,A,116,316.67586206896556,29.35,,,0.008620689655172414
Alabama,2014,2,A,113,316.20530973451326,16.5,,,0.008849557522123894
Alabama,2014,3,A,573,319.3389179755672,16.2,,,0.0
Alabama,2014,4,A,199,323.1457286432161,17.7,,,0.01507537688442211
Alabama,2014,5,A,91,323.9978021978022,20.5,,,0.07692307692307693
Alabama,2014,6,A,31,317.20000000000005,14.4,,,0.2903225806451613
Alabama,2014,7,A,76,321.13684210526316,16.1,,,0.15789473684210525
Alabama,2014,8,A,160,326.60125,28.45,,,0.10625
Alabama,2014,9,A,208,326.2192307692308,22.6,,,0.10096153846153846
Alabama,2014,10,A,965,324.58310880829015,32.6,,,0.0062176165803108805
Alabama,2014,11,A,545,322.88990825688074,25.8,,,0.003669724770642202
Alabama,2014,12,A,360,319.79777777777775,32.4,,,0.013888888888888888
Alabama,2015,1,A,191,317.0732984293194,23.4,,,0.0
Alabama,2015,2,A,290,317.01482758620693,20.05,,,0.0
Alabama,2015,3,A,241,317.84273858921165,19.9,,,0.02074688796680498
Alabama,2015,4,A,85,321.2929411764706,20.3,,,0.03529411764705882
Alabama,2015,5,A,77,318.6012987012987,21.4,,,0.06493506493506493
Alabama,2015,6,A,74,317.26216216216216,14.6,,,0.2702702702702703
Alabama,2015,7,A,109,324.7779816513762,20.5,,,0.22018348623853212
Alabama,2015,8,A,259,332.0899613899614,35.6,,,0.07722007722007722
Alabama,2015,9,A,291,327.4367697594502,31.1,,,0.044673539518900345
Alabama,2015,10,A,777,325.76216216216216,27.3,,,0.005148005148005148
Alabama,2015,11,A,170,316.91411764705884,21.85,,,0.0058823529411764705
Alabama,2015,12,A,294,321.13231292517,26.2,,,0.006802721088435374
Alabama,2016,1,A,50,314.91200000000003,18.15,,,0.04
Alabama,2016,2,A,442,319.6128959276018,15.45,,,0.0
Alabama,2016,3,A,408,320.79607843137256,16.15,,,0.0024509803921568627
Alabama,2016,4,A,240,320.9316666666667,18.7,,,0.004166666666666667
Alabama,2016,5,A,76,320.40000000000003,19.299999999999997,,,0.10526315789473684
Alabama,2016,6,A,72,322.45416666666665,17.55,,,0.16666666666666666
Alabama,2016,7,A,62,315.0145161290323,9.6,,,0.41935483870967744
Alabama,2016,8,A,218,330.305504587156,28.7,,,0.05963302752293578
Alabama,2016,9,A,475,328.6684210526316,31.6,,,0.02526315789473684
Alabama,2016,10,A,344,326.32441860465116,23.75,,,0.05813953488372093
Alabama,2016,11,A,69,317.7449275362319,15.9,,,0.2028985507246377
Alabama,2016,12,A,168,317.0291666666667,23.35,,,0.005952380952380952
Alabama,2017,1,A,342,319.43070175438595,22.9,,,0.005847953216374269
Alabama,2017,2,A,410,316.5980487804878,17.0,,,0.00975609756097561
Alabama,2017,3,A,536,319.02350746268655,18.1,,,0.011194029850746268
Alabama,2017,4,A,284,321.33838028169015,16.7,,,0.014084507042253521
Alabama,2017,5,A,85,321.2164705882353,23.2,,,0.12941176470588237
Alabama,2017,6,A,31,315.69032258064516,14.6,,,0.12903225806451613
Alabama,2017,7,A,69,315.1797101449276,10.4,,,0.17391304347826086
Alabama,2017,8,A,85,323.2082352941176,16.6,,,0.15294117647058825
Alabama,2017,9,A,358,328.5511173184358,30.75,,,0.0335195530726257
Alabama,2017,10,A,670,324.664776119403,27.2,,,0.008955223880597015
Alabama,2017,11,A,444,320.5837837837838,28.15,,,0.006756756756756757
Alabama,2017,12,A,61,314.90983606557376,16.5,,,0.03278688524590164
Alabama,2018,1,A,127,315.9614173228346,18.8,,,0.0
Alabama,2018,2,A,99,316.12828282828286,15.6,,,0.0
Alabama,2018,3,A,562,316.364768683274,15.45,,,0.008896797153024912
Alabama,2018,4,A,273,320.0882783882784,20.3,,,0.018315018315018316
Alabama,2018,5,A,84,321.25,16.8,,,0.11904761904761904
Alabama,2018,6,A,62,314.49032258064517,9.8,,,0.3709677419354839
Alabama,2018,7,A,76,317.84999999999997,11.55,,,0.3157894736842105
Alabama,2018,8,A,193,322.659585492228,27.8,,,0.13989637305699482
Alabama,2018,9,A,252,326.33095238095234,26.9,,,0.06349206349206349
Alabama,2018,10,A,670,324.9646268656716,28.05,,,0.014925373134328358
Alabama,2018,11,A,63,316.63174603174605,25.1,,,0.031746031746031744
Alabama,2018,12,A,25,316.236,29.9,,,0.0
Alabama,2019,1,A,106,315.5688679245283,21.35,,,0.009433962264150943
Alabama,2019,2,A,37,314.5135135135135,14.9,,,0.16216216216216217
Alabama,2019,3,A,557,317.53859964093357,17.5,,,0.0
Alabama,2019,4,A,199,321.07587939698493,18.3,,,0.010050251256281407
Alabama,2019,5,A,72,322.85555555555555,16.15,,,0.125
Alabama,2019,6,A,38,316.07631578947365,9.7,,,0.34210526315789475
Alabama,2019,7,A,78,320.2602564102564,14.75,,,0.15384615384615385
Alabama,2019,8,A,220,330.49227272727273,25.9,,,0.08636363636363636
Alabama,2019,9,A,520,331.2634615384615,39.8,,,0.03653846153846154
Alabama,2019,10,A,138,319.70869565217396,16.950000000000003,,,0.036231884057971016
Alabama,2019,11,A,404,318.52846534653463,24.5,,,0.0049504950495049506
Alabama,2019,12,A,187,320.62620320855615,20.4,,,0.0106951871657754
Alabama,2020,1,A,89,313.8179775280899,15.9,,,0.011235955056179775
Alabama,2020,2,A,156,315.3282051282051,17.5,,,0.00641025641025641
Alabama,2020,3,A,216,319.38194444444446,15.149999999999999,,,0.004629629629629629
Alabama,2020,4,A,174,318.416091954023,13.05,,,0.011494252873563218
Alabama,2020,5,A,90,322.1933333333333,16.75,,,0.022222222222222223
Alabama,2020,6,A,38,319.14736842105265,14.149999999999999,,,0.21052631578947367
Alabama,2020,7,A,89,324.9191011235955,24.7,,,0.10112359550561797
Alabama,2020,8,A,214,330.21214953271027,33.3,,,0.07476635514018691
Alabama,2020,9,A,221,327.44751131221716,37.9,,,0.02262443438914027
Alabama,2020,10,A,626,323.6682108626198,27.0,,,0.01597444089456869
Alabama,2020,11,A,685,321.6519708029197,28.9,,,0.008759124087591242
Alabama,2020,12,A,132,318.25984848484853,23.3,,,0.0
Alabama,2021,1,A,112,314.61607142857144,22.45,,,0.0
Alabama,2021,2,A,241,318.95892116182574,17.6,,,0.0
Alabama,2021,3,A,560,318.95892857142854,16.35,,,0.0035714285714285713
Alabama,2021,4,A,332,321.1707831325301,15.100000000000001,,,0.006024096385542169
Alabama,2021,5,A,44,315.61136363636365,13.05,,,0.1590909090909091
Alabama,2021,6,A,34,316.65882352941173,10.35,,,0.29411764705882354
Alabama,2021,7,A,39,321.24102564102566,12.0,,,0.2564102564102564
Alabama,2021,8,A,115,324.05391304347825,22.4,,,0.20869565217391303
Alabama,2021,9,A,245,323.6771428571428,28.0,,,0.02857142857142857
Alabama,2021,10,A,414,320.75797101449274,23.35,,,0.00966183574879227
Alabama,2021,11,A,714,321.2984593837535,26.75,,,0.004201680672268907
Alabama,2021,12,A,129,322.1937984496124,23.0,,,0.0
Alabama,2022,1,A,172,317.3110465116279,22.700000000000003,,,0.0
Alabama,2022,2,A,462,318.54632034632033,19.85,,,0.004329004329004329
Alabama,2022,3,A,588,317.8872448979592,18.55,,,0.0017006802721088435
Alabama,2022,4,A,107,318.40000000000003,15.7,,,0.009345794392523364
Alabama,2022,5,A,81,319.34814814814814,13.8,,,0.13580246913580246
Alabama,2022,6,A,92,318.68152173913046,12.4,,,0.358695652173913
Alabama,2022,7,A,87,318.58620689655174,11.6,,,0.367816091954023
Alabama,2022,8,A,122,323.7426229508197,22.65,,,0.13934426229508196
Alabama,2022,9,A,521,326.48675623800386,35.6,,,0.02495201535508637
Alabama,2022,10,A,371,324.22237196765496,29.3,,,0.005390835579514825
Alabama,2022,11,A,401,320.7189526184539,26.7,,,0.022443890274314215
Alabama,2022,12,A,146,317.2821917808219,21.85,,,0.0273972602739726
Alabama,2023,1,A,96,315.16249999999997,20.5,,,0.020833333333333332
Alabama,2023,2,A,198,318.49242424242425,15.45,,,0.010101010101010102
Alabama,2023,3,A,590,318.98661016949154,16.55,,,0.013559322033898305
Alabama,2023,4,A,133,322.2172932330827,17.4,,,0.045112781954887216
Alabama,2023,5,A,57,319.68596491228067,14.1,,,0.07017543859649122
Alabama,2023,6,A,71,322.40000000000003,19.5,,,0.11267605633802817
Alabama,2023,7,A,110,325.3127272727273,16.35,,,0.1
Alabama,2023,8,A,251,327.97011952191235,27.0,,,0.08764940239043825
Alabama,2023,9,A,445,329.0903370786517,34.3,,,0.020224719101123594
Alabama,2023,10,A,414,324.90072463768115,30.25,,,0.021739130434782608
Alabama,2023,11,A,193,318.4839378238342,28.9,,,0.010362694300518135
Alabama,2023,12,A,230,315.0421739130435,22.5,,,0.017391304347826087
Alabama,2024,1,A,77,317.0922077922078,17.1,,,0.03896103896103896
Alabama,2024,2,A,556,317.1007194244604,19.6,,,0.017985611510791366
Alabama,2024,3,A,371,319.0741239892183,15.8,,,0.01078167115902965
Alabama,2024,4,A,224,321.96651785714283,18.75,,,0.013392857142857142
Alabama,2024,5,A,58,322.41896551724136,17.05,,,0.20689655172413793
Alabama,2024,6,A,75,318.88533333333334,14.1,,,0.29333333333333333
Alabama,2024,7,A,46,316.3086956521739,9.5,,,0.391304347826087
Alabama,2024,8,A,308,330.9035714285714,30.45,,,0.11038961038961038
Alabama,2024,9,A,267,329.9573033707865,33.1,,,0.04119850187265917
Alabama,2024,10,A,611,324.7613747954174,29.8,,,0.03764320785597381
Alabama,2024,11,A,189,319.2206349206349,19.7,,,0.015873015873015872
Alabama,2024,12,A,337,321.4525222551929,32.4,,,0.005934718100890208
Alabama,2025,1,A,121,318.2719008264463,23.3,,,0.0
Alabama,2025,2,A,291,318.4079037800687,24.5,,,0.010309278350515464
Alabama,2025,3,A,525,317.196380952381,18.2,,,0.03428571428571429
Alabama,2025,4,A,198,316.02474747474747,18.05,,,0.045454545454545456
Alabama,2025,5,A,28,314.8107142857143,10.75,,,0.17857142857142858
Alabama,2025,6,A,59,320.7949152542373,14.0,,,0.0847457627118644
Alabama,2025,7,A,144,321.1923611111111,10.65,,,0.2013888888888889
Alaska,2000,12,A,4,369.075,139.10000000000002,,,1.0
Alaska,2001,3,A,1,308.5,20.1,,,1.0
Alaska,2001,5,A,6,333.6666666666667,38.6,,,0.0
Alaska,2001,7,A,5,311.58000000000004,12.5,,,0.4
Alaska,2001,8,A,1,316.2,15.6,,,0.0
Alaska,2001,9,A,4,322.55,29.0,,,0.25
Alaska,2001,10,A,1,314.1,20.7,,,0.0
Alaska,2002,5,A,754,337.6968169761273,53.650000000000006,,,0.22944297082228116
Alaska,2002,6,A,1187,343.418449873631,59.1,,,0.4043807919123842
Alaska,2002,7,A,1089,335.57125803489436,47.7,,,0.263544536271809
Alaska,2002,8,A,3409,337.0414197711939,50.6,,,0.43443825168671163
Alaska,2002,9,A,8,311.15,10.7,,,0.125
Alaska,2003,1,A,1,308.5,14.7,,,0.0
Alaska,2003,4,A,2,306.95000000000005,10.8,,,0.0
Alaska,2003,5,A,71,328.7901408450704,43.0,,,0.4084507042253521
Alaska,2003,6,A,856,350.66121495327104,77.5,,,0.12266355140186916
Alaska,2003,7,A,1880,350.14579787234044,79.3,,,0.13617021276595745
Alaska,2003,8,A,776,341.8170103092784,61.65,,,0.3634020618556701
Alaska,2003,9,A,5,332.02,39.3,,,1.0
Alaska,2003,10,A,1,330.3,40.3,,,0.0
Alaska,2004,5,A,6,318.6166666666667,37.75,,,0.0
Alaska,2004,6,A,13082,347.8692248891607,66.35,,,0.19798195994496254
Alaska,2004,7,A,16220,342.89442663378543,50.8,,,0.3062268803945746
Alaska,2004,8,A,18543,336.4616081540204,46.6,,,0.43110607776519444
Alaska,2004,9,A,930,322.6703225806452,26.5,,,0.22580645161290322
Alaska,2005,4,A,12,322.7916666666667,27.75,,,0.08333333333333333
Alaska,2005,5,A,33,329.1484848484848,40.4,,,0.24242424242424243
Alaska,2005,6,A,6253,340.21431312969776,53.1,,,0.14089237166160243
Alaska,2005,7,A,7114,341.0226736013494,56.8,,,0.29041326960922126
Alaska,2005,8,A,26054,335.6485721962079,46.9,,,0.46898748752590774
Alaska,2005,10,A,1,331.8,69.2,,,0.0
Alaska,2006,1,A,19,343.3315789473684,0.0,,,1.0
Alaska,2006,2,A,33,361.78181818181815,0.0,,,0.696969696969697
Alaska,2006,3,A,45,360.0466666666667,0.0,,,0.6444444444444445
Alaska,2006,4,A,4,318.35,36.05,,,0.25
Alaska,2006,5,A,28,318.82142857142856,16.95,,,0.0
Alaska,2006,6,A,641,340.27784711388455,57.8,,,0.15756630265210608
Alaska,2006,7,A,359,337.908635097493,49.8,,,0.2785515320334262
Alaska,2006,8,A,1,341.1,64.3,,,0.0
Alaska,2006,10,A,4,313.05,32.0,,,0.5
Alaska,2007,5,A,229,346.1545851528384,65.9,,,0.1091703056768559
Alaska,2007,6,A,691,350.0292329956585,75.9,,,0.4602026049204052
Alaska,2007,7,A,1333,333.42145536384095,38.3,,,0.2078019504876219
Alaska,2007,8,A,225,324.708,40.0,,,0.43555555555555553
Alaska,2007,9,A,714,338.4890756302521,56.45,,,0.4005602240896359
Alaska,2007,10,A,7,316.34285714285716,15.6,,,0.0
Alaska,2008,5,A,6,317.5833333333333,21.799999999999997,,,0.0
Alaska,2008,6,A,68,338.3926470588235,59.45,,,0.0
Alaska,2008,7,A,473,340.73488372093027,59.8,,,0.22410147991543342
Alaska,2008,8,A,31,318.741935483871,23.2,,,0.16129032258064516
Alaska,2008,9,A,93,326.3032258064516,36.9,,,0.15053763440860216
Alaska,2009,4,A,13,319.4230769230769,29.7,,,0.5384615384615384
Alaska,2009,5,A,263,334.59049429657796,48.2,,,0.1520912547528517
Alaska,2009,6,A,691,341.97467438494937,58.1,,,0.17510853835021709
Alaska,2009,7,A,12297,346.1104171749207,61.9,,,0.3091811010815646
Alaska,2009,8,A,4890,343.4650920245399,55.349999999999994,,,0.44458077709611454
Alaska,2009,9,A,6,334.84999999999997,37.599999999999994,,,0.0
Alaska,2009,10,A,8,315.225,30.05,,,0.0
Alaska,2010,4,A,5,314.84000000000003,34.1,,,0.0
Alaska,2010,5,A,1347,342.7210096510765,55.9,,,0.2835931700074239
Alaska,2010,6,A,1265,339.35146245059286,49.3,,,0.13517786561264822
Alaska,2010,7,A,817,331.49951040391676,35.8,,,0.13586291309669524
Alaska,2010,8,A,652,336.0257668711656,50.0,,,0.37576687116564417
Alaska,2010,9,A,271,325.4276752767527,36.8,,,0.3726937269372694
Alaska,2010,10,A,9,340.0888888888889,80.8,,,0.0
Alaska,2011,5,A,645,341.5480620155039,56.7,,,0.15813953488372093
Alaska,2011,6,A,280,339.9782142857143,60.2,,,0.31785714285714284
Alaska,2011,7,A,86,323.0325581395349,22.75,,,0.22093023255813954
Alaska,2011,8,A,16,340.2375,33.45,,,0.0
Alaska,2011,9,A,1,309.0,8.0,,,0.0
Alaska,2011,10,A,3,327.76666666666665,29.3,,,0.0
Alaska,2011,11,A,1,324.4,27.9,,,1.0
Alaska,2012,5,A,5,319.56,16.2,,,0.0
Alaska,2012,6,A,543,335.0395948434622,41.9,,,0.03130755064456722
Alaska,2012,7,A,207,334.32367149758454,47.6,,,0.12077294685990338
Alaska,2012,8,A,94,333.47978723404253,41.05,,,0.4574468085106383
Alaska,2012,9,A,31,328.4193548387097,68.4,,,0.1935483870967742
Alaska,2012,10,A,1,321.1,27.2,,,0.0
Alaska,2013,5,A,110,370.16909090909087,31.05,,,0.5636363636363636
Alaska,2013,6,A,3632,344.4619493392071,60.849999999999994,,,0.27340308370044053
Alaska,2013,7,A,1056,344.56392045454544,60.3,,,0.3996212121212121
Alaska,2013,8,A,1355,334.32730627306273,44.6,,,0.385239852398524
Alaska,2013,9,A,7,333.5,66.2,,,0.2857142857142857
Alaska,2013,10,A,9,331.1222222222222,93.8,,,0.8888888888888888
Alaska,2014,4,A,9,316.9777777777778,39.4,,,0.0
Alaska,2014,5,A,767,350.40091264667535,87.5,,,0.4771838331160365
Alaska,2014,6,A,110,352.9318181818182,117.4,,,0.6545454545454545
Alaska,2014,7,A,12,319.27500000000003,18.0,,,0.6666666666666666
Alaska,2014,8,A,36,328.2388888888889,31.4,,,0.0
Alaska,2014,9,A,1,307.6,37.7,,,1.0
Alaska,2014,11,A,17,349.33529411764704,73.9,,,0.9411764705882353
Alaska,2015,5,A,50,335.80199999999996,35.45,,,0.18
Alaska,2015,6,A,12416,339.51557667525776,52.8,,,0.21214561855670103
Alaska,2015,7,A,9192,340.24168842471715,51.2,,,0.20060922541340295
Alaska,2015,8,A,771,329.0495460440986,32.1,,,0.26329442282749677
Alaska,2016,3,A,12,358.7083333333333,227.6,,,1.0
Alaska,2016,4,A,9,319.31111111111113,21.7,,,0.0
Alaska,2016,5,A,118,349.55593220338983,95.19999999999999,,,0.13559322033898305
Alaska,2016,6,A,331,346.5809667673716,58.0,,,0.1419939577039275
Alaska,2016,7,A,2263,349.35373398144054,77.3,,,0.20061864781263808
Alaska,2016,8,A,1,316.0,14.4,,,0.0
Alaska,2016,9,A,3,319.2,17.6,,,0.0
Alaska,2016,10,A,3,314.3666666666667,21.2,,,0.0
Alaska,2017,4,A,9,311.77777777777777,21.1,,,0.1111111111111111
Alaska,2017,6,A,673,340.7176820208024,63.7,,,0.17830609212481427
Alaska,2017,7,A,2698,343.91397331356563,59.150000000000006,,,0.1586360266864344
Alaska,2017,8,A,97,339.8268041237113,48.3,,,0.24742268041237114
Alaska,2018,4,A,2,308.2,18.9,,,0.0
Alaska,2018,5,A,5,327.5,53.9,,,0.0
Alaska,2018,6,A,644,335.46832298136644,46.3,,,0.13354037267080746
Alaska,2018,7,A,863,341.28528389339516,52.1,,,0.2213209733487833
Alaska,2018,8,A,57,321.5421052631579,25.3,,,0.9122807017543859
Alaska,2018,9,A,73,345.3643835616438,90.1,,,0.8767123287671232
Alaska,2018,10,A,28,360.5357142857143,0.0,,,0.8571428571428571
Alaska,2018,11,A,33,356.9878787878788,0.0,,,0.9090909090909091
Alaska,2018,12,A,2,359.7,0.0,,,1.0
Alaska,2019,3,A,2,309.85,16.200000000000003,,,0.0
Alaska,2019,4,A,3,334.8333333333333,100.5,,,0.0
Alaska,2019,5,A,189,335.84814814814814,47.8,,,0.14814814814814814
Alaska,2019,6,A,3101,341.23511770396647,55.7,,,0.2586262495969042
Alaska,2019,7,A,14907,340.5239216475481,49.7,,,0.3474877574293956
Alaska,2019,8,A,915,333.92109289617486,43.1,,,0.4907103825136612
Alaska,2019,9,A,35,322.5314285714286,29.2,,,0.6571428571428571
Alaska,2019,11,A,37,367.2189189189189,115.2,,,0.8378378378378378
Alaska,2019,12,A,14,388.24285714285713,37.05,,,0.9285714285714286
Alaska,2020,1,A,13,411.6307692307692,0.0,,,0.5384615384615384
Alaska,2020,3,A,1,325.8,51.9,,,1.0
Alaska,2020,5,A,32,329.09375,36.1,,,0.1875
